feature,genre,lasso_importance,randomforest_importance,avg_importance
speechiness,Jazz,0.0,0.9913120226909492,0.6608746817939661
tempo,Jazz,0.0,0.77493915996424,0.5166261066428267
valence,Jazz,-0.029549634900217503,0.7369551155620858,0.5011532886747964
genre_A Capella,Jazz,0.0,0.0,0.0
genre_Alternative,Jazz,0.0,0.0,0.0
genre_Anime,Jazz,0.0,0.0,0.0
genre_Blues,Jazz,0.0,0.0,0.0
genre_Children's Music,Jazz,0.0,0.0,0.0
genre_Classical,Jazz,0.0,0.0,0.0
genre_Comedy,Jazz,0.0,0.0,0.0
genre_Country,Jazz,0.0,0.0,0.0
genre_Dance,Jazz,0.0,0.0,0.0
genre_Electronic,Jazz,0.0,0.0,0.0
genre_Folk,Jazz,0.0,0.0,0.0
genre_Hip-Hop,Jazz,0.0,0.0,0.0
genre_Indie,Jazz,0.0,0.0,0.0
genre_Jazz,Jazz,0.0,0.0,0.0
genre_Movie,Jazz,0.0,0.0,0.0
genre_Opera,Jazz,0.0,0.0,0.0
genre_Pop,Jazz,0.0,0.0,0.0
genre_R&B,Jazz,0.0,0.0,0.0
genre_Rap,Jazz,0.0,0.0,0.0
genre_Reggae,Jazz,0.0,0.0,0.0
genre_Rock,Jazz,0.0,0.0,0.0
genre_Ska,Jazz,0.0,0.0,0.0
genre_Soul,Jazz,0.0,0.0,0.0
genre_Soundtrack,Jazz,0.0,0.0,0.0
genre_World,Jazz,0.0,0.0,0.0
key_A,Jazz,0.0,0.05537983339837566,0.03691988893225044
key_A#,Jazz,0.0,0.0509461844877578,0.033964122991838534
key_B,Jazz,0.0,0.03885997387792809,0.02590664925195206
key_C,Jazz,0.0,0.060307507771263875,0.040205005180842586
key_C#,Jazz,0.0,0.04077806443164494,0.027185376287763293
key_D,Jazz,0.0,0.05065198564082073,0.033767990427213825
key_D#,Jazz,0.0,0.028774977856135454,0.01918331857075697
key_E,Jazz,0.0,0.04276291410543485,0.028508609403623233
key_F,Jazz,0.0,0.06866572632626676,0.04577715088417784
key_F#,Jazz,0.0,0.04331152164473184,0.028874347763154562
key_G,Jazz,0.0,0.061672858998022204,0.0411152393320148
key_G#,Jazz,0.0,0.053879952584531134,0.035919968389687425
mode_Major,Jazz,0.0,0.052049984966107556,0.03469998997740504
mode_Minor,Jazz,0.0,0.05350034863148065,0.03566689908765377
time_signature_0/4,Jazz,0.0,0.0,0.0
time_signature_1/4,Jazz,0.0,0.038050598912655574,0.02536706594177038
time_signature_3/4,Jazz,0.0,0.023834970200554414,0.015889980133702943
time_signature_4/4,Jazz,0.0,0.02178437267801118,0.014522915118674122
time_signature_5/4,Jazz,0.0,0.02585705883917575,0.017238039226117167
artist_name,Rock,0.0,1.0,0.6666666666666666
track_name,Rock,0.0,0.9173300822994078,0.6115533881996053
track_id,Rock,0.0,0.8366231512402944,0.5577487674935296
acousticness,Rock,0.0,0.7748693860358744,0.5165795906905829
danceability,Rock,0.0,0.825685320591583,0.5504568803943887
duration_ms,Rock,0.0,0.8441081632241184,0.5627387754827456
energy,Rock,0.0,0.7015427957911325,0.46769519719408836
instrumentalness,Rock,0.0,0.6638660604892206,0.4425773736594804
liveness,Rock,0.0,0.8720745641928462,0.5813830427952308
loudness,Rock,0.0,0.9136971601509433,0.6091314401006288
speechiness,Rock,0.0,0.9005106628305307,0.6003404418870205
tempo,Rock,0.0,0.8912318462280207,0.5941545641520137
valence,Rock,0.0,0.8405831391615216,0.5603887594410144
genre_A Capella,Rock,0.0,0.0,0.0
genre_Alternative,Rock,0.0,0.0,0.0
genre_Anime,Rock,0.0,0.0,0.0
genre_Blues,Rock,0.0,0.0,0.0
genre_Children's Music,Rock,0.0,0.0,0.0
genre_Classical,Rock,0.0,0.0,0.0
genre_Comedy,Rock,0.0,0.0,0.0
genre_Country,Rock,0.0,0.0,0.0
genre_Dance,Rock,0.0,0.0,0.0
genre_Electronic,Rock,0.0,0.0,0.0
genre_Folk,Rock,0.0,0.0,0.0
genre_Hip-Hop,Rock,0.0,0.0,0.0
genre_Indie,Rock,0.0,0.0,0.0
genre_Jazz,Rock,0.0,0.0,0.0
genre_Movie,Rock,0.0,0.0,0.0
genre_Opera,Rock,0.0,0.0,0.0
genre_Pop,Rock,0.0,0.0,0.0
genre_R&B,Rock,0.0,0.0,0.0
genre_Rap,Rock,0.0,0.0,0.0
genre_Reggae,Rock,0.0,0.0,0.0
genre_Rock,Rock,0.0,0.0,0.0
genre_Ska,Rock,0.0,0.0,0.0
genre_Soul,Rock,0.0,0.0,0.0
genre_Soundtrack,Rock,0.0,0.0,0.0
genre_World,Rock,0.0,0.0,0.0
key_A,Rock,0.0,0.07901135155305022,0.05267423436870015
key_A#,Rock,0.0,0.06535782824469517,0.04357188549646345
key_B,Rock,0.0,0.05163563630115995,0.03442375753410663
key_C,Rock,0.0,0.06503355630490949,0.043355704203273
key_C#,Rock,0.0,0.04814028053829729,0.03209352035886486
key_D,Rock,0.0,0.06624370746274606,0.04416247164183071
key_D#,Rock,0.0,0.038135147950916055,0.02542343196727737
key_E,Rock,0.0,0.06969420735970697,0.04646280490647131
key_F,Rock,0.0,0.047141519214771735,0.03142767947651449
key_F#,Rock,0.0,0.06401180218518057,0.04267453479012038
key_G,Rock,0.0,0.07824506204852083,0.05216337469901389
key_G#,Rock,0.0,0.03634402497189973,0.024229349981266485
mode_Major,Rock,0.0,0.050383377352108696,0.03358891823473913
mode_Minor,Rock,0.0,0.04845969535856824,0.032306463572378825
time_signature_0/4,Rock,0.0,0.0,0.0
time_signature_1/4,Rock,0.0,0.003077684694228684,0.002051789796152456
time_signature_3/4,Rock,0.0,0.022028365570806053,0.014685577047204036
time_signature_4/4,Rock,0.0,0.02561884002062061,0.01707922668041374
time_signature_5/4,Rock,0.0,0.011558664749236565,0.007705776499491043
artist_name,Ska,0.0,1.0,0.6666666666666666
track_name,Ska,0.0,0.1588202180132608,0.10588014534217387
track_id,Ska,0.0,0.16075575819999657,0.10717050546666439
acousticness,Ska,0.0,0.17814697559599194,0.11876465039732796
danceability,Ska,0.4558143685585723,0.23916964137803723,0.3113845504382156
duration_ms,Ska,1.0,0.2646203229355112,0.5097468819570075
energy,Ska,0.0,0.18598710903872362,0.12399140602581575
instrumentalness,Ska,-0.15174421027647897,0.13185758541814352,0.13848646037092202
liveness,Ska,0.023728695409972477,0.18918358886117412,0.13403195771077356
loudness,Ska,0.0,0.21265708753332666,0.14177139168888445
speechiness,Ska,-0.18794393401606418,0.18125194199379754,0.18348260600121977
tempo,Ska,0.0,0.17415719355985726,0.1161047957065715
valence,Ska,0.0,0.15811605819822092,0.1054107054654806
genre_A Capella,Ska,0.0,0.0,0.0
genre_Alternative,Ska,0.0,0.0,0.0
genre_Anime,Ska,0.0,0.0,0.0
genre_Blues,Ska,0.0,0.0,0.0
genre_Children's Music,Ska,0.0,0.0,0.0
genre_Classical,Ska,0.0,0.0,0.0
genre_Comedy,Ska,0.0,0.0,0.0
genre_Country,Ska,0.0,0.0,0.0
genre_Dance,Ska,0.0,0.0,0.0
genre_Electronic,Ska,0.0,0.0,0.0
genre_Folk,Ska,0.0,0.0,0.0
genre_Hip-Hop,Ska,0.0,0.0,0.0
genre_Indie,Ska,0.0,0.0,0.0
genre_Jazz,Ska,0.0,0.0,0.0
genre_Movie,Ska,0.0,0.0,0.0
genre_Opera,Ska,0.0,0.0,0.0
genre_Pop,Ska,0.0,0.0,0.0
genre_R&B,Ska,0.0,0.0,0.0
genre_Rap,Ska,0.0,0.0,0.0
genre_Reggae,Ska,0.0,0.0,0.0
genre_Rock,Ska,0.0,0.0,0.0
genre_Ska,Ska,0.0,0.0,0.0
genre_Soul,Ska,0.0,0.0,0.0
genre_Soundtrack,Ska,0.0,0.0,0.0
genre_World,Ska,0.0,0.0,0.0
key_A,Ska,0.0,0.011340112528711376,0.0075600750191409175
key_A#,Ska,0.0,0.00874301721188651,0.005828678141257673
key_B,Ska,0.0,0.009734070883559383,0.006489380589039588
key_C,Ska,0.0,0.0159112249815457,0.010607483321030467
key_C#,Ska,0.0,0.009650369020874678,0.006433579347249785
key_D,Ska,0.0,0.013854090572704656,0.009236060381803104
key_D#,Ska,0.0,0.002978159006413512,0.001985439337609008
key_E,Ska,0.0,0.012961923301780707,0.008641282201187138
key_F,Ska,0.0,0.009477761794436679,0.006318507862957786
key_F#,Ska,0.0,0.008322172570517403,0.005548115047011602
key_G,Ska,0.0,0.012991665926706846,0.008661110617804564
key_G#,Ska,0.0,0.008372475975431117,0.005581650650287411
mode_Major,Ska,0.0,0.010343895488535038,0.006895930325690025
mode_Minor,Ska,0.0,0.01010950073392229,0.006739667155948193
time_signature_0/4,Ska,0.0,0.0,0.0
time_signature_1/4,Ska,0.0,0.0004551037117382796,0.0003034024744921864
time_signature_3/4,Ska,0.0,0.0019821735591371657,0.0013214490394247772
time_signature_4/4,Ska,0.0,0.0031696564022891905,0.0021131042681927937
time_signature_5/4,Ska,0.0,0.00018231225658961594,0.0001215415043930773
artist_name,Comedy,0.0,1.0,0.6666666666666666
track_name,Comedy,0.0,0.13831363851047992,0.09220909234031995
track_id,Comedy,0.0,0.10272939664598923,0.06848626443065949
acousticness,Comedy,0.0,0.22987948832080077,0.15325299221386718
danceability,Comedy,0.0,0.16314759900116266,0.10876506600077511
duration_ms,Comedy,0.0,0.1760531679014333,0.11736877860095553
energy,Comedy,0.0,0.20647081703170297,0.13764721135446864
instrumentalness,Comedy,0.0,0.041423322768936184,0.027615548512624124
liveness,Comedy,0.0,0.14097457002134237,0.09398304668089491
loudness,Comedy,0.9999999999999999,0.3901554673420915,0.593436978228061
speechiness,Comedy,0.0,0.20087501246041542,0.1339166749736103
tempo,Comedy,0.0,0.11030911237408807,0.07353940824939205
valence,Comedy,-0.37893217486732633,0.2143495506798087,0.26921042540898127
genre_A Capella,Comedy,0.0,0.0,0.0
genre_Alternative,Comedy,0.0,0.0,0.0
genre_Anime,Comedy,0.0,0.0,0.0
genre_Blues,Comedy,0.0,0.0,0.0
genre_Children's Music,Comedy,0.0,0.0,0.0
genre_Classical,Comedy,0.0,0.0,0.0
genre_Comedy,Comedy,0.0,0.0,0.0
genre_Country,Comedy,0.0,0.0,0.0
genre_Dance,Comedy,0.0,0.0,0.0
genre_Electronic,Comedy,0.0,0.0,0.0
genre_Folk,Comedy,0.0,0.0,0.0
genre_Hip-Hop,Comedy,0.0,0.0,0.0
genre_Indie,Comedy,0.0,0.0,0.0
genre_Jazz,Comedy,0.0,0.0,0.0
genre_Movie,Comedy,0.0,0.0,0.0
genre_Opera,Comedy,0.0,0.0,0.0
genre_Pop,Comedy,0.0,0.0,0.0
genre_R&B,Comedy,0.0,0.0,0.0
genre_Rap,Comedy,0.0,0.0,0.0
genre_Reggae,Comedy,0.0,0.0,0.0
genre_Rock,Comedy,0.0,0.0,0.0
genre_Ska,Comedy,0.0,0.0,0.0
genre_Soul,Comedy,0.0,0.0,0.0
genre_Soundtrack,Comedy,0.0,0.0,0.0
genre_World,Comedy,0.0,0.0,0.0
key_A,Comedy,0.0,0.00855150732888907,0.005701004885926047
key_A#,Comedy,0.0,0.010559822173998127,0.007039881449332084
key_B,Comedy,0.0,0.008248289183805149,0.0054988594558700995
key_C,Comedy,0.0,0.009216305514830821,0.006144203676553881
key_C#,Comedy,0.0,0.01247785224640235,0.008318568164268233
key_D,Comedy,0.0,0.00740422477626855,0.0049361498508457
key_D#,Comedy,0.0,0.008373664516467089,0.005582443010978059
key_E,Comedy,0.0,0.009221602267463259,0.0061477348449755055
key_F,Comedy,0.0,0.008571789893801345,0.005714526595867564
key_F#,Comedy,0.0,0.010623971203622852,0.007082647469081902
key_G,Comedy,0.0,0.006890454940230863,0.004593636626820575
key_G#,Comedy,0.0,0.009281708131122845,0.006187805420748563
mode_Major,Comedy,0.0,0.007463267799942848,0.004975511866628565
mode_Minor,Comedy,0.0,0.007436724358618796,0.004957816239079197
time_signature_0/4,Comedy,0.0,0.0003089668747867276,0.00020597791652448506
time_signature_1/4,Comedy,0.0,0.0061137510447012685,0.004075834029800845
time_signature_3/4,Comedy,0.0,0.010248466855373825,0.006832311236915883
time_signature_4/4,Comedy,0.0,0.00873237318896569,0.005821582125977127
time_signature_5/4,Comedy,0.0,0.0071445853972735285,0.004763056931515686
artist_name,Soul,0.0,1.0,0.6666666666666666
track_name,Soul,0.0,0.8472836951180794,0.5648557967453863
track_id,Soul,0.0,0.8186871517778267,0.5457914345185512
acousticness,Soul,0.0,0.806786199150253,0.5378574661001686
danceability,Soul,0.0,0.8527786042684371,0.5685190695122914
duration_ms,Soul,0.0,0.9490133014027875,0.632675534268525
energy,Soul,0.0,0.7601330853504197,0.5067553902336132
instrumentalness,Soul,0.0,0.5937923245790522,0.3958615497193681
liveness,Soul,-0.9999999999999999,0.9027306747869361,0.9351537831912907
loudness,Soul,0.0,0.8835590133264785,0.5890393422176523
speechiness,Soul,0.0,0.799456055558597,0.5329707037057313
tempo,Soul,0.0,0.8519227350708107,0.5679484900472072
valence,Soul,0.0,0.8420304075360311,0.5613536050240208
genre_A Capella,Soul,0.0,0.0,0.0
genre_Alternative,Soul,0.0,0.0,0.0
genre_Anime,Soul,0.0,0.0,0.0
genre_Blues,Soul,0.0,0.0,0.0
genre_Children's Music,Soul,0.0,0.0,0.0
genre_Classical,Soul,0.0,0.0,0.0
genre_Comedy,Soul,0.0,0.0,0.0
genre_Country,Soul,0.0,0.0,0.0
genre_Dance,Soul,0.0,0.0,0.0
genre_Electronic,Soul,0.0,0.0,0.0
genre_Folk,Soul,0.0,0.0,0.0
genre_Hip-Hop,Soul,0.0,0.0,0.0
genre_Indie,Soul,0.0,0.0,0.0
genre_Jazz,Soul,0.0,0.0,0.0
genre_Movie,Soul,0.0,0.0,0.0
genre_Opera,Soul,0.0,0.0,0.0
genre_Pop,Soul,0.0,0.0,0.0
genre_R&B,Soul,0.0,0.0,0.0
genre_Rap,Soul,0.0,0.0,0.0
genre_Reggae,Soul,0.0,0.0,0.0
genre_Rock,Soul,0.0,0.0,0.0
genre_Ska,Soul,0.0,0.0,0.0
genre_Soul,Soul,0.0,0.0,0.0
genre_Soundtrack,Soul,0.0,0.0,0.0
genre_World,Soul,0.0,0.0,0.0
key_A,Soul,0.0,0.05481410600119987,0.03654273733413325
key_A#,Soul,0.0,0.05140211773730282,0.034268078491535216
key_B,Soul,0.0,0.05502325003344229,0.03668216668896153
key_C,Soul,0.0,0.07412555512606706,0.04941703675071137
key_C#,Soul,0.0,0.06102841799754127,0.04068561199836085
key_D,Soul,0.0,0.05920269023367082,0.039468460155780545
key_D#,Soul,0.0,0.03200501338239017,0.02133667558826011
key_E,Soul,0.0,0.05085635110045422,0.033904234066969484
key_F,Soul,0.0,0.057597308049307266,0.03839820536620484
key_F#,Soul,0.0,0.04634598602471734,0.030897324016478225
key_G,Soul,0.0,0.0662982845066759,0.04419885633778393
key_G#,Soul,0.0,0.05435149951667398,0.036234333011115984
mode_Major,Soul,0.0,0.05075379321339605,0.033835862142264035
mode_Minor,Soul,0.0,0.05625477807164043,0.037503185381093616
time_signature_0/4,Soul,0.0,0.0,0.0
time_signature_1/4,Soul,0.0,0.018103919270958987,0.012069279513972658
time_signature_3/4,Soul,0.0,0.02746844360488544,0.01831229573659029
time_signature_4/4,Soul,0.0,0.03413263657083243,0.02275509104722162
time_signature_5/4,Soul,0.0,0.019958613791683788,0.013305742527789191
artist_name,Soundtrack,0.0,1.0,0.6666666666666666
track_name,Soundtrack,0.0,0.6728292098401797,0.4485528065601198
track_id,Soundtrack,0.0,0.6782787578603362,0.4521858385735575
acousticness,Soundtrack,0.0,0.6754728108803587,0.4503152072535725
danceability,Soundtrack,0.0,0.6018273530278715,0.4012182353519143
duration_ms,Soundtrack,0.0,0.7314956392707926,0.48766375951386176
energy,Soundtrack,0.0,0.5677531374646646,0.3785020916431097
instrumentalness,Soundtrack,0.0,0.6005567374291862,0.4003711582861242
liveness,Soundtrack,0.0,0.6279199223438205,0.418613281562547
loudness,Soundtrack,0.0,0.5942171290763733,0.39614475271758215
speechiness,Soundtrack,0.0,0.5850374090535101,0.39002493936900673
tempo,Soundtrack,0.0,0.5714212452106447,0.3809474968070965
valence,Soundtrack,0.0,0.5866639278683597,0.39110928524557315
genre_A Capella,Soundtrack,0.0,0.0,0.0
genre_Alternative,Soundtrack,0.0,0.0,0.0
genre_Anime,Soundtrack,0.0,0.0,0.0
genre_Blues,Soundtrack,0.0,0.0,0.0
genre_Children's Music,Soundtrack,0.0,0.0,0.0
genre_Classical,Soundtrack,0.0,0.0,0.0
genre_Comedy,Soundtrack,0.0,0.0,0.0
genre_Country,Soundtrack,0.0,0.0,0.0
genre_Dance,Soundtrack,0.0,0.0,0.0
genre_Electronic,Soundtrack,0.0,0.0,0.0
genre_Folk,Soundtrack,0.0,0.0,0.0
genre_Hip-Hop,Soundtrack,0.0,0.0,0.0
genre_Indie,Soundtrack,0.0,0.0,0.0
genre_Jazz,Soundtrack,0.0,0.0,0.0
genre_Movie,Soundtrack,0.0,0.0,0.0
genre_Opera,Soundtrack,0.0,0.0,0.0
genre_Pop,Soundtrack,0.0,0.0,0.0
genre_R&B,Soundtrack,0.0,0.0,0.0
genre_Rap,Soundtrack,0.0,0.0,0.0
genre_Reggae,Soundtrack,0.0,0.0,0.0
genre_Rock,Soundtrack,0.0,0.0,0.0
genre_Ska,Soundtrack,0.0,0.0,0.0
genre_Soul,Soundtrack,0.0,0.0,0.0
genre_Soundtrack,Soundtrack,0.0,0.0,0.0
genre_World,Soundtrack,0.0,0.0,0.0
key_A,Soundtrack,0.0,0.051316729787639896,0.03421115319175993
key_A#,Soundtrack,0.0,0.04163717004728597,0.027758113364857312
key_B,Soundtrack,0.0,0.03030192588948467,0.020201283926323112
key_C,Soundtrack,0.0,0.048468376820745084,0.03231225121383006
key_C#,Soundtrack,0.0,0.030475430679836844,0.020316953786557897
key_D,Soundtrack,0.0,0.050046372846620044,0.03336424856441336
key_D#,Soundtrack,0.0,0.034379609953963386,0.022919739969308923
key_E,Soundtrack,0.0,0.04986206242332711,0.03324137494888474
key_F,Soundtrack,0.0,0.04136920841908794,0.02757947227939196
key_F#,Soundtrack,0.0,0.03472583050598121,0.023150553670654137
key_G,Soundtrack,0.0,0.05244882511977338,0.034965883413182255
key_G#,Soundtrack,0.0,0.02999251925963306,0.019995012839755372
mode_Major,Soundtrack,0.0,0.04117237491157711,0.027448249941051408
mode_Minor,Soundtrack,0.0,0.039105407412953715,0.02607027160863581
time_signature_0/4,Soundtrack,0.0,0.0,0.0
time_signature_1/4,Soundtrack,0.0,0.02428610030547669,0.01619073353698446
time_signature_3/4,Soundtrack,0.0,0.04768632414566252,0.031790882763775015
time_signature_4/4,Soundtrack,0.0,0.05474408707875872,0.03649605805250581
time_signature_5/4,Soundtrack,0.0,0.03561862677670055,0.023745751184467034
artist_name,World,0.0,1.0,0.6666666666666666
track_name,World,0.0,0.517013967493023,0.34467597832868196
track_id,World,0.0,0.463939524093912,0.309293016062608
acousticness,World,0.0,0.5255572409666449,0.3503714939777633
danceability,World,0.0,0.4637965579196995,0.3091977052797997
duration_ms,World,0.0,0.5805719207225528,0.38704794714836854
energy,World,0.0,0.4620778520589248,0.30805190137261657
instrumentalness,World,-1.0,0.49817204160216827,0.6654480277347788
liveness,World,0.0,0.43580379262263297,0.290535861748422
loudness,World,0.0,0.5003437908601793,0.33356252724011953
speechiness,World,-0.11664544803622995,0.479021079105648,0.35822920208250864
tempo,World,0.0,0.458370925929218,0.30558061728614533
valence,World,0.0,0.5179520197667368,0.34530134651115785
genre_A Capella,World,0.0,0.0,0.0
genre_Alternative,World,0.0,0.0,0.0
genre_Anime,World,0.0,0.0,0.0
genre_Blues,World,0.0,0.0,0.0
genre_Children's Music,World,0.0,0.0,0.0
genre_Classical,World,0.0,0.0,0.0
genre_Comedy,World,0.0,0.0,0.0
genre_Country,World,0.0,0.0,0.0
genre_Dance,World,0.0,0.0,0.0
genre_Electronic,World,0.0,0.0,0.0
genre_Folk,World,0.0,0.0,0.0
genre_Hip-Hop,World,0.0,0.0,0.0
genre_Indie,World,0.0,0.0,0.0
genre_Jazz,World,0.0,0.0,0.0
genre_Movie,World,0.0,0.0,0.0
genre_Opera,World,0.0,0.0,0.0
genre_Pop,World,0.0,0.0,0.0
genre_R&B,World,0.0,0.0,0.0
genre_Rap,World,0.0,0.0,0.0
genre_Reggae,World,0.0,0.0,0.0
genre_Rock,World,0.0,0.0,0.0
genre_Ska,World,0.0,0.0,0.0
genre_Soul,World,0.0,0.0,0.0
genre_Soundtrack,World,0.0,0.0,0.0
genre_World,World,0.0,0.0,0.0
key_A,World,0.0,0.042652141691999185,0.028434761127999458
key_A#,World,0.0,0.030094333507133784,0.020062889004755856
key_B,World,0.0,0.03233462053115109,0.02155641368743406
key_C,World,0.0,0.03593649472433408,0.023957663149556052
key_C#,World,0.0,0.024845206190636248,0.016563470793757498
key_D,World,0.0,0.0466092265432341,0.0310728176954894
key_D#,World,0.0,0.02644157925683396,0.017627719504555973
key_E,World,0.0,0.027361940560224774,0.018241293706816517
key_F,World,0.0,0.03239742182428534,0.021598281216190226
key_F#,World,0.0,0.0317261732132775,0.021150782142185003
key_G,World,0.0,0.03207002210169189,0.02138001473446126
key_G#,World,0.0,0.019363933248086246,0.012909288832057497
mode_Major,World,0.0,0.02492337185058962,0.016615581233726414
mode_Minor,World,0.0,0.023117809125570463,0.015411872750380308
time_signature_0/4,World,0.0,6.880604176592075e-07,4.5870694510613836e-07
time_signature_1/4,World,0.0,0.003597532247471309,0.0023983548316475396
time_signature_3/4,World,0.0,0.026626620135574847,0.01775108009038323
time_signature_4/4,World,0.0,0.029424776905770538,0.019616517937180358
time_signature_5/4,World,0.0,0.0078024906770621984,0.005201660451374799
